tornadoweb-tornado-205635026	tornadoweb/tornado	a564ac3219e41aafee15250a6415f30be6f233df	a5bee26e6834a56c33268b12fe0b4df65f92e105	
tornadoweb-tornado-205635027	tornadoweb/tornado	a564ac3219e41aafee15250a6415f30be6f233df	a5bee26e6834a56c33268b12fe0b4df65f92e105	
puniverse-capsule-49327417	puniverse/capsule	26dd5c12cddf668a3c314e6c93cf8d5089632113	a25d95a90caf4c7dd861f7f6e7b60e41ccdee04e	
kairosdb-kairosdb-165948003	kairosdb/kairosdb	fa574579b719bcb5253b191d8f18de0a1f576da6	532846e09d96c9a73a50dbe59a689081675101c2	
kairosdb-kairosdb-165948004	kairosdb/kairosdb	fa574579b719bcb5253b191d8f18de0a1f576da6	532846e09d96c9a73a50dbe59a689081675101c2	
HotswapProjects-HotswapAgent-201574218	HotswapProjects/HotswapAgent	4fbed0696fb3338c7f46031aa9e9a15a7aef759a	89b4277fda04b107903aff1347f2b83a6883c206	
HotswapProjects-HotswapAgent-205848329	HotswapProjects/HotswapAgent	eb000ee820f4476b423f512dce05b49e7e039476	e7883aeecb5a87ae631115167224ede49127b018	
huanghongxun-HMCL-113890146	huanghongxun/HMCL	5899c73ab83b3a36d373ab9a17c7b60f116e0516	2eaf32b23d00923d25ebfa1a19282c44ee7801ab	
huanghongxun-HMCL-125590421	huanghongxun/HMCL	47f5bf1ea51a0aea52c729fdcf4dfdc892a28c12	8d5088d2e4bec5de60cd41313adb78a02bb8e7f2	
huanghongxun-HMCL-129961549	huanghongxun/HMCL	ce721c2e09e338c38e66283875148cf0e405a6ab	61a8ab519971dd4837c7d5b4dee15602bc3290da	
jindrapetrik-jpexs-decompiler-161141427	jindrapetrik/jpexs-decompiler	31f23885df0cb383392b953eb59daf36eadcefb9	80b12aa459fe99c4739704f7005ef154235c4552	
spring-projects-spring-hateoas-68327070	spring-projects/spring-hateoas	4dff808b9dc461a4eaa23418741d64688b60ffe4	67cc7ab7c24c319133aec491ad4bd3d38499d9e7	
spring-projects-spring-hateoas-68327071	spring-projects/spring-hateoas	4dff808b9dc461a4eaa23418741d64688b60ffe4	67cc7ab7c24c319133aec491ad4bd3d38499d9e7	
spring-projects-spring-hateoas-68327072	spring-projects/spring-hateoas	4dff808b9dc461a4eaa23418741d64688b60ffe4	67cc7ab7c24c319133aec491ad4bd3d38499d9e7	
spring-projects-spring-hateoas-78347612	spring-projects/spring-hateoas	9d35670e77167c4becfa2af6bf5ca7f7c8b909e8	a019edae82f818c5b4764a83f0aab511e6b0e1f4	
spring-projects-spring-hateoas-232784946	spring-projects/spring-hateoas	d68700231eb1d8afaf27328cc5d576a71e966a2a	6bed9bec403f2ca45f4fd319c6ee3d79738f36f7	
cbeust-testng-61702916	cbeust/testng	d31a1e62af0479a751fd21803f72912ea114cc6d	2296d9bf204009fda8f7ff155eb07fc6aadaf132	
cbeust-testng-249770919	cbeust/testng	9b8da5ba453574c8fc6470a31f66d60c30c1dcb8	72fbd7fb56ccd03fbb0b69b4f373e47a4ff619e6	
cbeust-testng-261690534	cbeust/testng	0b45315dc8ee0f02b311b5c2af4922b1f8d83f38	32d2313c8d8e318d2e3939fd6b68c1ae12b9956a	
gwtbootstrap3-gwtbootstrap3-49364895	gwtbootstrap3/gwtbootstrap3	f659445d789c63a25b68e79d373b6affc18d1877	8c620e18b05c2da3c1b8d2bfa8e0611ab74db726	
davidmoten-rxjava-jdbc-172208960	davidmoten/rxjava-jdbc	244c6c062de6929d85347ef4b5a4e08bbd987c68	179b9626e3c0e2256b8c58d2fff6a211691909e7	
cbeust-testng-60922128	cbeust/testng	cd97c53cc236bc6aecbf8da4c57329ed54d6cca5	33658e092e2ea113f39cf5e585d81142651d8dd9	
cbeust-testng-61702917	cbeust/testng	d31a1e62af0479a751fd21803f72912ea114cc6d	2296d9bf204009fda8f7ff155eb07fc6aadaf132	
apache-struts-147673952	apache/struts	1643568095edd8e0f9a3147c0edf396cd6906b44	0bd2e705897b365740e72229dbd9eb64c8c32229	
winder-Universal-G-Code-Sender-110682754	winder/Universal-G-Code-Sender	2070ddefcb788494ca4e06e24068ece7fcff6cfc	96f8e890d412b237c4dcd38162aaf1f53f06d63e	
winder-Universal-G-Code-Sender-138576539	winder/Universal-G-Code-Sender	40fcc8b669986aa39c0a7256ea00771ee10b04ef	58cdb9e7c65d4ce25d112cf515671c0c557c2c9c	
winder-Universal-G-Code-Sender-138584081	winder/Universal-G-Code-Sender	3a90292cacebbd8dbdb7228a36ca89c0f6a9940f	547a4244cc74302121ef5afb69088dfbf55b78f9	
winder-Universal-G-Code-Sender-162367685	winder/Universal-G-Code-Sender	2029fc7d8e93ecbb759d7ae2188d9e96a7be78af	6707704f8ebb6e0df8e707a7509a134eae33f93b	
winder-Universal-G-Code-Sender-172454077	winder/Universal-G-Code-Sender	4e1da3358c70f391001f484630ae4f4cc89cc7dd	4f429a723a7a2f30a84d38ce6e04062f7f673304	
winder-Universal-G-Code-Sender-243265926	winder/Universal-G-Code-Sender	e633c9d5fd3878f8c17a5d5347fef0be18335cff	7dd3ce4d1a027202fdc10a7d4e5ad8e60d881704	
spring-projects-spring-data-redis-217100163	spring-projects/spring-data-redis	10f859731c8773e4d078a96744755d6d463aaeac	0f63340e9529afde3c1f17b6768d85346db325de	
konsoletyper-teavm-84626989	konsoletyper/teavm	11e168bc25660997c451f1a9ff4c0c66822ccad9	acaec942a13fe9859f1fe60e3ceae00bf3e17963	
konsoletyper-teavm-169174885	konsoletyper/teavm	9c33ef686b947b64a04d82a15ea33fb56723e735	a30ac3cd838fec562113d65a1ba2d6d110cb32c7	
FluentLenium-FluentLenium-281050024	FluentLenium/FluentLenium	105537eb9b6ed127e1c432ba1d517c4b8bf4384c	a09e9672db9e5cda06d562bb8f735c74cb5133e3	
FluentLenium-FluentLenium-219239762	FluentLenium/FluentLenium	b04f8fc50ddb9ace642c90ae65b7cf230fc07d37	5a9e04528b5db11955595fd7fde70c81bf8253f6	
FluentLenium-FluentLenium-140805248	FluentLenium/FluentLenium	3a4ea068c977a9131cf7920520c915949ad54ef4	89a25e7535b1f51c88caaeddfd4db18d44dc7c77	
Nukkit-Nukkit-93164110	Nukkit/Nukkit	60210197d2eefa572760d369755cd1cd136db9ad	b39fed7a6a1dc4b4b8d404e67944b27205bba08b	
Nukkit-Nukkit-96964853	Nukkit/Nukkit	c5661d406029a3baa9383bdd909cb175503e4433	2ef0e0d0a33de1576771c1bef6121c2786343b77	
Nukkit-Nukkit-126210681	Nukkit/Nukkit	445c8908ef968d5a65be87aafe3151a80194a263	280cab84fed65e0ece8ab8e155ad0d6d2eeb5e54	
Nukkit-Nukkit-147959283	Nukkit/Nukkit	bd3e730b011081ff179b86cf3df80c986f1efe0e	6ed31fd2f10c5c3cb827df23d16a700d4a3e9d52	
Nukkit-Nukkit-165723367	Nukkit/Nukkit	c3124e8dd55b35043994d1edc4af7e1ef9dfa9b4	528ac2ac98f437075e26bcbeecbe5a98af78edeb	
ansible-ansible-84327405	ansible/ansible	2f5e817007a271cf6673ddabdc0683f88712100d	d1b98ec776f3c587f11b0defebbef701ce0e6686	
ansible-ansible-80717654	ansible/ansible	5db9e38377920268b1263ec0dfa87aeddc9c2ea2	e97d448838d759759df723962cad43ba297cacf8	
gwtbootstrap3-gwtbootstrap3-92837490	gwtbootstrap3/gwtbootstrap3	eb7b4f991d67017538569e02b25f962af42aecac	41d93b14bf4c8ba2ae75d561ad3a640319e5a4ce	
gwtbootstrap3-gwtbootstrap3-49364896	gwtbootstrap3/gwtbootstrap3	f659445d789c63a25b68e79d373b6affc18d1877	8c620e18b05c2da3c1b8d2bfa8e0611ab74db726	
gwtbootstrap3-gwtbootstrap3-92837483	gwtbootstrap3/gwtbootstrap3	4f5e4e495297d264a77baecb62ff188c8a34a11a	1cb8edee55a872e3ddc8f81a4a6d6fd26006f870	
ontop-ontop-81801045	ontop/ontop	cba2f529ec102dcc349c25553549b6f2dda323d4	e7c0eb452e5510f6873c47c5ca96494cbc86f58b	
ontop-ontop-76305782	ontop/ontop	87ed6c57918e3978f3825388b82bae15bbb5250b	b1f2de252c2d547e3f851f9395ed94b975d40475	
ontop-ontop-87451223	ontop/ontop	49aa2f20093e40f77d1e6d681e7f2973fe39f92a	4ca69d240ae5025bdc248d9c654ef453eda0e72b	
ontop-ontop-83925341	ontop/ontop	9819112105c4485031225b90d94716f970cec2a6	629cc4ae0e8d940af87557b96e51fe55dee0a054	
ontop-ontop-83689235	ontop/ontop	0f6212104aead91f8f83703aed7a799c3899dcd3	d2d5324e927e966608907dd8ca01e71123b9a216	
ocpsoft-rewrite-64363050	ocpsoft/rewrite	d54e8c6a543e27e69c0948aa57f98236dc829426	20c22c4960b38bb900fe8df7aa6902f3c6748f5c	
ocpsoft-rewrite-64439039	ocpsoft/rewrite	11209e514bf823eb4038ba1fde3bb3f801fb0b11	453d4ccb0bb54172bc14be83a7d3f09d8c8cba87	
ocpsoft-rewrite-118490281	ocpsoft/rewrite	fd31c04623a3e07c8f294a2f9a35672409ef29b3	93a217cebc57a888b5c9c2096b49f699e268a6a2	
ocpsoft-rewrite-118490282	ocpsoft/rewrite	fd31c04623a3e07c8f294a2f9a35672409ef29b3	93a217cebc57a888b5c9c2096b49f699e268a6a2	
ocpsoft-rewrite-118490284	ocpsoft/rewrite	fd31c04623a3e07c8f294a2f9a35672409ef29b3	93a217cebc57a888b5c9c2096b49f699e268a6a2	
bwhmather-verktyg-78833091	bwhmather/verktyg	744bd164b90d1da99622ee8413545266cc973915	96e9002685e5cbc3bb0db4407e97b1324baa6602	
bwhmather-verktyg-102468154	bwhmather/verktyg	31b32c88bfc71d2dc2b719abcf7a98e96768b567	33c11eab656f0e50841d28071b68c3d3c4c21ae0	
bwhmather-verktyg-102468155	bwhmather/verktyg	31b32c88bfc71d2dc2b719abcf7a98e96768b567	33c11eab656f0e50841d28071b68c3d3c4c21ae0	
bwhmather-verktyg-109183187	bwhmather/verktyg	3e9e7798e0b33e91af73a699491cc31e20ed25a0	5a686896a3814c6713a8d6952aabe699e69e8ff2	
bwhmather-verktyg-109183188	bwhmather/verktyg	3e9e7798e0b33e91af73a699491cc31e20ed25a0	5a686896a3814c6713a8d6952aabe699e69e8ff2	
bwhmather-verktyg-109227526	bwhmather/verktyg	71dc420c22fadbae064c46b426e093bec7b86f32	2c50fdf92f285a98badbdfa2d72ccc27f34d4b11	
bwhmather-verktyg-109227527	bwhmather/verktyg	71dc420c22fadbae064c46b426e093bec7b86f32	2c50fdf92f285a98badbdfa2d72ccc27f34d4b11	
bwhmather-verktyg-78833097	bwhmather/verktyg	4e01e156c32be1adc3e9a30aad555dd23863d8db	429e80e92e64422ff22c1ed55304b1cc30b57882	
wavesoft-CCLib-186770554	wavesoft/CCLib	014dcf6d14c99208ddeb94b0ece50055fc66adb2	0caea9156c43e882e3e43e1261f758d2d5dd770f	
wavesoft-CCLib-186771229	wavesoft/CCLib	9cccab3861bc81c000e9f4161aac8c806971b17c	54f5b9c4b8e9b46438914911f5d7ddbf0143e02d	
wavesoft-CCLib-186771230	wavesoft/CCLib	9cccab3861bc81c000e9f4161aac8c806971b17c	54f5b9c4b8e9b46438914911f5d7ddbf0143e02d	
wavesoft-CCLib-186771231	wavesoft/CCLib	9cccab3861bc81c000e9f4161aac8c806971b17c	54f5b9c4b8e9b46438914911f5d7ddbf0143e02d	
wavesoft-CCLib-186771232	wavesoft/CCLib	9cccab3861bc81c000e9f4161aac8c806971b17c	54f5b9c4b8e9b46438914911f5d7ddbf0143e02d	
wavesoft-CCLib-186771233	wavesoft/CCLib	9cccab3861bc81c000e9f4161aac8c806971b17c	54f5b9c4b8e9b46438914911f5d7ddbf0143e02d	
wavesoft-CCLib-186771234	wavesoft/CCLib	9cccab3861bc81c000e9f4161aac8c806971b17c	54f5b9c4b8e9b46438914911f5d7ddbf0143e02d	
wavesoft-CCLib-186771235	wavesoft/CCLib	9cccab3861bc81c000e9f4161aac8c806971b17c	54f5b9c4b8e9b46438914911f5d7ddbf0143e02d	
marshallward-f90nml-81508928	marshallward/f90nml	be7e866f68e37efc3c5c60e741946c20f4a63db1	a330960df06835920953642e843099b62bb11a76	
marshallward-f90nml-83523531	marshallward/f90nml	d8d88884dea251fc1d9e63b9afcf19b81a785066	048e4689bd42c0df41554e517a42301718ac8d66	
marshallward-f90nml-83523532	marshallward/f90nml	d8d88884dea251fc1d9e63b9afcf19b81a785066	048e4689bd42c0df41554e517a42301718ac8d66	
marshallward-f90nml-83523533	marshallward/f90nml	d8d88884dea251fc1d9e63b9afcf19b81a785066	048e4689bd42c0df41554e517a42301718ac8d66	
marshallward-f90nml-83523534	marshallward/f90nml	d8d88884dea251fc1d9e63b9afcf19b81a785066	048e4689bd42c0df41554e517a42301718ac8d66	
marshallward-f90nml-83523536	marshallward/f90nml	d8d88884dea251fc1d9e63b9afcf19b81a785066	048e4689bd42c0df41554e517a42301718ac8d66	
marshallward-f90nml-118661876	marshallward/f90nml	a654e03ebf8660b24aa56180a331fb76e79a73f7	e63b01b205c89becf5ef8fe0d2c2eeab91ac5f4d	
marshallward-f90nml-159557986	marshallward/f90nml	21edd1d8e091567ee055654b1c783fbfb73dee7a	b7006fd17194910e581b36360df02228c40b547a	
marshallward-f90nml-159557987	marshallward/f90nml	21edd1d8e091567ee055654b1c783fbfb73dee7a	b7006fd17194910e581b36360df02228c40b547a	
marshallward-f90nml-159557988	marshallward/f90nml	21edd1d8e091567ee055654b1c783fbfb73dee7a	b7006fd17194910e581b36360df02228c40b547a	
marshallward-f90nml-159557989	marshallward/f90nml	21edd1d8e091567ee055654b1c783fbfb73dee7a	b7006fd17194910e581b36360df02228c40b547a	
marshallward-f90nml-159557991	marshallward/f90nml	21edd1d8e091567ee055654b1c783fbfb73dee7a	b7006fd17194910e581b36360df02228c40b547a	
zopefoundation-ZODB-147529211	zopefoundation/ZODB	142d69fc6515d5c58cfaa0804c6a4490b45cb60b	95b748596c17010d6eab77339e56b4511ecacad0	
zopefoundation-ZODB-197796087	zopefoundation/ZODB	7c0d963fd6201e9d7214f1d60db74bc12e080d35	60ce57953a2068c595c45378b28f018361558f39	
brettwooldridge-HikariCP-158059986	brettwooldridge/HikariCP	ac04728807e5e2567016cba75dbccfed6db744f5	df0ef6644083745ab83f81ab7922b632e60aa469	
swagger-api-swagger-core-265204530	swagger-api/swagger-core	bc6c9a00d1f73f6b28cba584fc5cf188253cbb99	1195f013f081d4197f03e0ffe8192ccd2c0019e0	
swagger-api-swagger-core-232498510	swagger-api/swagger-core	dc766c49b7326a493857b5cce6db0d7aab174e6b	5a73a6edac2c22b73f138c2e165e5cdc6789194b	
swagger-api-swagger-core-56505019	swagger-api/swagger-core	08d82b38b6bac69cfe6e929f24daabfe8e99f17c	55909054f3a61f827a4f7df0f1fbeab8f8b611fb	
yasserg-crawler4j-265972564	yasserg/crawler4j	3ff5e67dda265b09e5936bb3e16d8ab88f15e2bc	e939976a03c6a2dce1a2b7f7f44c5f86c66783ee	
NanoHttpd-nanohttpd-63780705	NanoHttpd/nanohttpd	9628584ddde247fda914fd50f2d60362e53cea9f	a3481989f3cc7d7cd69685349fd6f3d2b370bbee	
chewiebug-GCViewer-84971995	chewiebug/GCViewer	afaaf69473177964059050a0b38b2f0edf556329	e6d5efefbda6b9fb2358c7b5bdcb606d93fd8edf	
chewiebug-GCViewer-102107705	chewiebug/GCViewer	d86ff30d52e4ccb14bb7e53cb809e40ec001063f	f8d6d52c3bc9bb9659fe3c3dacac1e284c97690f	
chewiebug-GCViewer-152998030	chewiebug/GCViewer	1f0e751e5fd063b76699a138d8dd8aa502eed253	838903080a8c00fb03991a3b7699991445ea0d64	
mybatis-mybatis-3-98463489	mybatis/mybatis-3	256d7f068bb276333b47588e895266b66e3b8149	af6adb9ffd19d3135c2c3a3f041ac4a949e73bac	
mybatis-mybatis-3-121933093	mybatis/mybatis-3	0524f022b6e60dfc983709900495f9809cf0bac2	2c61e6e1aeafd46af4c18039a995206ead8d6377	
mybatis-mybatis-3-121933094	mybatis/mybatis-3	0524f022b6e60dfc983709900495f9809cf0bac2	2c61e6e1aeafd46af4c18039a995206ead8d6377	
mybatis-mybatis-3-121933095	mybatis/mybatis-3	0524f022b6e60dfc983709900495f9809cf0bac2	2c61e6e1aeafd46af4c18039a995206ead8d6377	
zxing-zxing-62714294	zxing/zxing	d272315f7348783201f3b057413818d97ec9d6eb	8bae23a923ece5e8cd63cca19a59c19a314a1209	
zxing-zxing-62714296	zxing/zxing	d272315f7348783201f3b057413818d97ec9d6eb	8bae23a923ece5e8cd63cca19a59c19a314a1209	
zxing-zxing-128622624	zxing/zxing	30bb62bf4f8f9e837e611a1cb577af1a31b92b58	a064c719e6dc6e112fe13ba42946adb3e4691466	
zxing-zxing-128622626	zxing/zxing	30bb62bf4f8f9e837e611a1cb577af1a31b92b58	a064c719e6dc6e112fe13ba42946adb3e4691466	
zxing-zxing-139981065	zxing/zxing	08e5431d995a88d443c06406520e62e2e0d02034	a1a51de290b744d9f4bc106ca7ef3b5b45928b67	
zxing-zxing-194823325	zxing/zxing	225d8898a53cbd1a88366b2ebadc86240b478f46	27b686e132c2d70a5afac0f8c2917cffb01b7da6	
sannies-mp4parser-79111320	sannies/mp4parser	4c17cef3fbc6797a3c7d708047ddd012b847c085	ed5b5e0427287b424f17f443681813271951532f	
sannies-mp4parser-79336477	sannies/mp4parser	fe0ff8b0f8631548686ba988ffb37dd89d7116f5	04fb413e7d8faa5be1e6852bc42eb0a6c655c262	
sannies-mp4parser-79358970	sannies/mp4parser	49ef78e7403c6c390a05b83738dd975a8deb7417	16c9cec4fe778b99231be17a653da68bbe7b564e	
sannies-mp4parser-86826291	sannies/mp4parser	3855595b821c88fd1d675a605c4c070c7c6e1b31	e0c707d91d8a2a69ad893a8c41663942d56f3e75	
sannies-mp4parser-89315274	sannies/mp4parser	685af2a21ba83a2a11eeee3a7ae8093d10926c07	c41f27da93c56fced5d4dd8e36daf69519cc609d	
sannies-mp4parser-107859078	sannies/mp4parser	c773b4d00b709247f98b82bdeca1308d5061b342	baf18a31420961a26bf887094c83b8064adf34c9	
tananaev-traccar-94037390	traccar/traccar	416ea87605b13f329430fbbb6a4aa1c002086514	2ba060bc29ee529c5492b098b21927e15d815cb1	
tananaev-traccar-64783123	traccar/traccar	6883ecf8462e26f63d2709426c2cacf5dd318c49	670acf03fb75e56fc0efc0c1fcfac04060bfb985	
tananaev-traccar-68883949	traccar/traccar	727e7bfad908abd899d1114c5405f9bf69b47ebc	8aa3c641b0eeaed02a0740d2c7ca89708cdf4d1b	
tananaev-traccar-82839755	traccar/traccar	a6b8f7f7ef0fa3b58dcdfee38b18e61bd7ce18b4	30d5a99aab58f8db6f3096d073db9b68c4b93c9d	
tananaev-traccar-85031638	traccar/traccar	32d3fe2239886c4b75c93fcb344721113104ebec	2da5669f8bd3f734fa37626c892aebdff7268613	
tananaev-traccar-161512309	traccar/traccar	de3171940f14fe6d559780027da3efd35bd4ab1c	208b66427643d50d2a5fd0dd29b73abe086ce9db	
tananaev-traccar-162979910	traccar/traccar	7b17e8d1fe1dc85b5a324776cbe87d1525230104	b24067b9faa17020d5018c1780d6bff236e5a91a	
tananaev-traccar-165995608	traccar/traccar	ccd10d6ee510c72b583fae8e302ed6c44574d5b1	a912ce127c23839c324db2109ab4741ff24a75f6	
tananaev-traccar-166900445	traccar/traccar	18d39ff2412b9aced899915d0187f21eb25f49b6	46d286fbe1d023c8cfee78f876e8f9612249927b	
tananaev-traccar-170287308	traccar/traccar	4216e038468184a58e9fa10cb9eaff28450de743	45a0a7ff45edf661f6f9a78fafb63f31207fbf43	
tananaev-traccar-185668912	traccar/traccar	ff3cf10de072d4ee522447b05278d8c2f029a034	5328e632eaac60549cc901e2f17695f75fe4f8b9	
tananaev-traccar-187574671	traccar/traccar	5fbff0086bbfec254865cdf8833f7a4ad649c104	b8abb12f380426dd4e34a0ad248581cea11fe95e	
tananaev-traccar-188473749	traccar/traccar	e512848dc07145664f3c5d0adff7a9f88b2f17b6	7bd6551a2f5712d63bea7e8711944fbeb78323c8	
